"상권별(1)","상권별(2)",상권별(3),항목,2024.3/4,2024.4/4,2025.1/4,2025.2/4,2025.3/4,2025.4/4,2026.1/4
"전북","영등부송",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전북","영등부송",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전북","영등부송",소계,운영경비 (%),47.6,35.1,35.4,35.8,53.8,35.7,28.6
"전북","영등부송",소계,순영업소득 (%),52.4,64.9,64.6,64.2,46.2,64.3,71.4
"전북","영등부송",소계,순영업소득 (천원/㎡),10.6,13.1,13.0,12.8,9.1,12.8,14.3
"전북","익산역",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전북","익산역",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전북","익산역",소계,운영경비 (%),44.9,28.5,28.3,28.0,46.7,28.4,28.9
"전북","익산역",소계,순영업소득 (%),55.1,71.5,71.7,72.0,53.3,71.6,71.1
"전북","익산역",소계,순영업소득 (천원/㎡),9.4,11.9,12.0,12.2,8.9,12.1,11.6
"전북","전주동부",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전북","전주동부",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전북","전주동부",소계,운영경비 (%),31.8,21.1,22.9,23.4,35.6,24.4,24.5
"전북","전주동부",소계,순영업소득 (%),68.2,78.9,77.1,76.6,64.4,75.6,75.5
"전북","전주동부",소계,순영업소득 (천원/㎡),19.4,22.2,21.2,21.1,17.9,19.7,19.7
"전북","전주서부",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전북","전주서부",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전북","전주서부",소계,운영경비 (%),30.8,14.6,14.3,14.3,31.1,14.3,15.0
"전북","전주서부",소계,순영업소득 (%),69.2,85.4,85.7,85.7,68.9,85.7,85.0
"전북","전주서부",소계,순영업소득 (천원/㎡),23.3,28.8,29.2,29.0,23.2,29.0,27.4
"전북","전주한옥마을",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전북","전주한옥마을",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전북","전주한옥마을",소계,운영경비 (%),30.7,17.3,16.5,16.5,32.9,16.9,19.1
"전북","전주한옥마을",소계,순영업소득 (%),69.3,82.7,83.5,83.5,67.1,83.1,80.9
"전북","전주한옥마을",소계,순영업소득 (천원/㎡),69.4,74.8,83.4,82.8,66.3,82.6,80.5
"전북","정읍중심",소계,임대수입 (%),99.5,99.5,99.5,99.5,99.5,100.0,100.0
"전북","정읍중심",소계,기타수입 (%),0.5,0.5,0.5,0.5,0.5,0.0,0.0
"전북","정읍중심",소계,운영경비 (%),44.4,29.4,29.6,30.3,42.6,27.1,26.6
"전북","정읍중심",소계,순영업소득 (%),55.6,70.6,70.4,69.7,57.4,72.9,73.4
"전북","정읍중심",소계,순영업소득 (천원/㎡),15.0,19.1,18.9,18.3,14.8,19.1,19.2
"전남","소계",소계,임대수입 (%),99.5,99.5,99.5,99.5,99.5,99.5,99.5
"전남","소계",소계,기타수입 (%),0.5,0.5,0.5,0.5,0.5,0.5,0.5
"전남","소계",소계,운영경비 (%),32.5,21.0,21.7,22.8,41.1,24.8,24.2
"전남","소계",소계,순영업소득 (%),67.5,79.0,78.3,77.2,58.9,75.2,75.8
"전남","소계",소계,순영업소득 (천원/㎡),17.6,20.5,20.1,19.1,14.4,18.4,18.7
"전남","광양읍",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","광양읍",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","광양읍",소계,운영경비 (%),43.1,26.4,27.0,27.6,48.8,27.1,27.9
"전남","광양읍",소계,순영업소득 (%),56.9,73.6,73.0,72.4,51.2,72.9,72.1
"전남","광양읍",소계,순영업소득 (천원/㎡),10.5,13.0,12.6,12.8,9.0,13.3,12.7
"전남","광양중동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","광양중동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","광양중동",소계,운영경비 (%),26.2,25.1,25.8,26.0,42.4,29.4,32.0
"전남","광양중동",소계,순영업소득 (%),73.8,74.9,74.2,74.0,57.6,70.6,68.0
"전남","광양중동",소계,순영업소득 (천원/㎡),18.9,19.2,19.4,19.2,14.8,18.4,16.3
"전남","나주구시가지",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","나주구시가지",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","나주구시가지",소계,운영경비 (%),30.6,15.6,15.8,15.9,29.6,15.1,15.7
"전남","나주구시가지",소계,순영업소득 (%),69.4,84.4,84.2,84.1,70.4,84.9,84.3
"전남","나주구시가지",소계,순영업소득 (천원/㎡),14.6,17.7,17.5,17.3,15.3,18.6,18.5
"전남","목포구도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","목포구도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","목포구도심",소계,운영경비 (%),35.0,19.4,19.8,20.9,37.2,21.1,19.9
"전남","목포구도심",소계,순영업소득 (%),65.0,80.6,80.2,79.1,62.8,78.9,80.1
"전남","목포구도심",소계,순영업소득 (천원/㎡),10.6,13.1,13.0,12.7,10.0,12.5,12.1
"전남","무선지구",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","무선지구",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","무선지구",소계,운영경비 (%),40.9,28.2,30.8,31.1,48.0,31.5,33.1
"전남","무선지구",소계,순영업소득 (%),59.1,71.8,69.2,68.9,52.0,68.5,66.9
"전남","무선지구",소계,순영업소득 (천원/㎡),13.2,16.0,15.3,15.1,11.3,15.1,14.9
"전남","순천법원",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","순천법원",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","순천법원",소계,운영경비 (%),27.2,21.5,21.6,22.8,48.2,25.2,25.4
"전남","순천법원",소계,순영업소득 (%),72.8,78.5,78.4,77.2,51.8,74.8,74.6
"전남","순천법원",소계,순영업소득 (천원/㎡),23.4,25.2,24.9,23.3,16.4,21.5,23.0
"전남","순천원도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","순천원도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","순천원도심",소계,운영경비 (%),28.7,24.1,24.3,24.8,43.3,26.2,25.5
"전남","순천원도심",소계,순영업소득 (%),71.3,75.9,75.7,75.2,56.7,73.8,74.5
"전남","순천원도심",소계,순영업소득 (천원/㎡),18.2,19.6,19.4,19.0,14.1,19.1,19.3
"전남","여수여문",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","여수여문",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","여수여문",소계,운영경비 (%),52.8,31.8,32.5,31.9,55.3,44.6,44.5
"전남","여수여문",소계,순영업소득 (%),47.2,68.2,67.5,68.1,44.7,55.4,55.5
"전남","여수여문",소계,순영업소득 (천원/㎡),11.3,16.1,15.8,16.3,10.9,13.4,13.4
"전남","여수원도심",소계,임대수입 (%),92.8,92.8,92.5,90.3,90.3,90.4,91.5
"전남","여수원도심",소계,기타수입 (%),7.2,7.2,7.5,9.7,9.7,9.6,8.5
"전남","여수원도심",소계,운영경비 (%),37.3,25.1,26.1,34.3,54.7,41.9,36.3
"전남","여수원도심",소계,순영업소득 (%),62.7,74.9,73.9,65.7,45.3,58.1,63.7
"전남","여수원도심",소계,순영업소득 (천원/㎡),30.5,36.5,34.8,23.9,16.3,21.1,25.5
"전남","여수학동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","여수학동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","여수학동",소계,운영경비 (%),40.5,21.1,21.7,21.9,42.4,22.0,21.4
"전남","여수학동",소계,순영업소득 (%),59.5,78.9,78.3,78.1,57.6,78.0,78.6
"전남","여수학동",소계,순영업소득 (천원/㎡),14.1,19.3,18.6,18.5,13.5,18.4,19.3
"전남","조례",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","조례",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","조례",소계,운영경비 (%),8.5,6.6,6.9,7.6,29.7,8.9,7.0
"전남","조례",소계,순영업소득 (%),91.5,93.4,93.1,92.4,70.3,91.1,93.0
"전남","조례",소계,순영업소득 (천원/㎡),37.0,37.7,37.3,37.2,25.8,37.1,38.0
"전남","하당신도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"전남","하당신도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"전남","하당신도심",소계,운영경비 (%),46.6,17.3,18.4,18.2,34.1,17.9,19.1
"전남","하당신도심",소계,순영업소득 (%),53.4,82.7,81.6,81.8,65.9,82.1,80.9
"전남","하당신도심",소계,순영업소득 (천원/㎡),12.4,19.3,17.9,18.8,15.1,15.4,14.3
"경북","소계",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","소계",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","소계",소계,운영경비 (%),30.0,9.9,10.1,10.4,31.9,11.1,12.1
"경북","소계",소계,순영업소득 (%),70.0,90.1,89.9,89.6,68.1,88.9,87.9
"경북","소계",소계,순영업소득 (천원/㎡),21.8,28.0,27.7,27.2,20.5,26.8,26.5
"경북","가흥택지개발지구",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","가흥택지개발지구",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","가흥택지개발지구",소계,운영경비 (%),22.6,9.5,9.6,9.8,24.9,10.8,9.9
"경북","가흥택지개발지구",소계,순영업소득 (%),77.4,90.5,90.4,90.2,75.1,89.2,90.1
"경북","가흥택지개발지구",소계,순영업소득 (천원/㎡),23.4,26.5,26.4,26.4,22.2,26.6,26.9
"경북","경산시청",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","경산시청",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","경산시청",소계,운영경비 (%),32.7,7.2,7.3,7.3,31.7,9.2,9.4
"경북","경산시청",소계,순영업소득 (%),67.3,92.8,92.7,92.7,68.3,90.8,90.6
"경북","경산시청",소계,순영업소득 (천원/㎡),25.3,35.7,35.4,35.1,25.7,31.0,31.6
"경북","경주도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","경주도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","경주도심",소계,운영경비 (%),35.0,12.3,12.4,12.0,34.0,12.7,14.6
"경북","경주도심",소계,순영업소득 (%),65.0,87.7,87.6,88.0,66.0,87.3,85.4
"경북","경주도심",소계,순영업소득 (천원/㎡),26.9,36.4,36.1,36.7,27.2,37.7,36.8
"경북","구미산업단지",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","구미산업단지",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","구미산업단지",소계,운영경비 (%),39.4,17.0,17.1,18.2,42.3,19.3,19.3
"경북","구미산업단지",소계,순영업소득 (%),60.6,83.0,82.9,81.8,57.7,80.7,80.7
"경북","구미산업단지",소계,순영업소득 (천원/㎡),25.1,34.5,34.3,31.8,22.1,29.4,29.5
"경북","구미선주원남동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","구미선주원남동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","구미선주원남동",소계,운영경비 (%),28.9,11.7,11.9,13.0,34.5,12.5,14.3
"경북","구미선주원남동",소계,순영업소득 (%),71.1,88.3,88.1,87.0,65.5,87.5,85.7
"경북","구미선주원남동",소계,순영업소득 (천원/㎡),25.0,31.1,30.8,30.3,22.7,31.6,31.2
"경북","구미역",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","구미역",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","구미역",소계,운영경비 (%),28.5,4.7,4.8,5.4,32.4,5.7,6.3
"경북","구미역",소계,순영업소득 (%),71.5,95.3,95.2,94.6,67.6,94.3,93.7
"경북","구미역",소계,순영업소득 (천원/㎡),24.0,32.0,31.8,29.0,20.8,30.4,30.1
"경북","문경점촌흥덕",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","문경점촌흥덕",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","문경점촌흥덕",소계,운영경비 (%),34.1,18.6,18.7,19.6,37.3,23.9,29.9
"경북","문경점촌흥덕",소계,순영업소득 (%),65.9,81.4,81.3,80.4,62.7,76.1,70.1
"경북","문경점촌흥덕",소계,순영업소득 (천원/㎡),13.0,16.0,15.9,15.0,11.1,13.5,12.4
"경북","상주동문동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","상주동문동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","상주동문동",소계,운영경비 (%),24.0,2.3,2.5,2.8,30.2,4.8,4.8
"경북","상주동문동",소계,순영업소득 (%),76.0,97.7,97.5,97.2,69.8,95.2,95.2
"경북","상주동문동",소계,순영업소득 (천원/㎡),17.5,22.6,21.0,20.2,14.4,19.8,19.7
"경북","안동구도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","안동구도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","안동구도심",소계,운영경비 (%),28.1,11.7,11.7,11.6,28.7,13.7,13.7
"경북","안동구도심",소계,순영업소득 (%),71.9,88.3,88.3,88.4,71.3,86.3,86.3
"경북","안동구도심",소계,순영업소득 (천원/㎡),19.9,24.5,24.4,24.5,19.5,23.5,23.6
"경북","양덕동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","양덕동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","양덕동",소계,운영경비 (%),45.9,12.7,13.0,13.1,48.8,12.9,18.1
"경북","양덕동",소계,순영업소득 (%),54.1,87.3,87.0,86.9,51.2,87.1,81.9
"경북","양덕동",소계,순영업소득 (천원/㎡),13.0,19.7,19.2,19.1,11.6,19.9,19.6
"경북","영일대해수욕장",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","영일대해수욕장",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","영일대해수욕장",소계,운영경비 (%),28.3,7.3,7.4,7.3,30.0,7.3,7.3
"경북","영일대해수욕장",소계,순영업소득 (%),71.7,92.7,92.6,92.7,70.0,92.7,92.7
"경북","영일대해수욕장",소계,순영업소득 (천원/㎡),29.0,37.6,36.7,37.3,28.0,37.3,37.3
"경북","영주중앙",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","영주중앙",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","영주중앙",소계,운영경비 (%),35.4,13.6,13.8,13.8,33.4,15.9,16.5
"경북","영주중앙",소계,순영업소득 (%),64.6,86.4,86.2,86.2,66.6,84.1,83.5
"경북","영주중앙",소계,순영업소득 (천원/㎡),9.8,15.6,15.4,15.4,10.5,13.0,13.5
"경북","옥동사거리",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","옥동사거리",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","옥동사거리",소계,운영경비 (%),35.9,11.9,11.9,12.0,31.9,12.3,13.1
"경북","옥동사거리",소계,순영업소득 (%),64.1,88.1,88.1,88.0,68.1,87.7,86.9
"경북","옥동사거리",소계,순영업소득 (천원/㎡),18.9,26.1,25.9,25.8,19.8,25.7,25.5
"경북","포항원도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","포항원도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","포항원도심",소계,운영경비 (%),29.9,10.0,10.0,10.1,29.1,11.4,12.8
"경북","포항원도심",소계,순영업소득 (%),70.1,90.0,90.0,89.9,70.9,88.6,87.2
"경북","포항원도심",소계,순영업소득 (천원/㎡),18.4,23.7,23.6,23.4,17.8,22.2,22.1
"경북","포항중앙",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","포항중앙",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","포항중앙",소계,운영경비 (%),36.6,12.0,11.5,12.2,39.8,12.3,11.7
"경북","포항중앙",소계,순영업소득 (%),63.4,88.0,88.5,87.8,60.2,87.7,88.3
"경북","포항중앙",소계,순영업소득 (천원/㎡),16.2,20.9,21.9,20.8,14.2,21.1,21.3
"경북","포항효자동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","포항효자동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","포항효자동",소계,운영경비 (%),30.0,10.3,10.8,10.5,30.4,10.1,10.7
"경북","포항효자동",소계,순영업소득 (%),70.0,89.7,89.2,89.5,69.6,89.9,89.3
"경북","포항효자동",소계,순영업소득 (천원/㎡),30.7,39.5,37.6,39.8,32.1,41.7,41.4
"경북","황리단길",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경북","황리단길",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경북","황리단길",소계,운영경비 (%),15.4,3.1,4.4,4.5,17.4,4.4,4.4
"경북","황리단길",소계,순영업소득 (%),84.6,96.9,95.6,95.5,82.6,95.6,95.6
"경북","황리단길",소계,순영업소득 (천원/㎡),81.7,93.7,92.0,91.6,79.2,92.0,92.1
"경남","소계",소계,임대수입 (%),99.7,99.6,99.6,99.7,99.7,99.7,99.7
"경남","소계",소계,기타수입 (%),0.3,0.4,0.4,0.3,0.3,0.3,0.3
"경남","소계",소계,운영경비 (%),34.2,15.3,15.9,16.5,37.3,16.3,16.7
"경남","소계",소계,순영업소득 (%),65.8,84.7,84.1,83.5,62.7,83.7,83.3
"경남","소계",소계,순영업소득 (천원/㎡),20.4,26.2,25.4,24.7,18.5,24.9,25.0
"경남","거제고현",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","거제고현",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","거제고현",소계,운영경비 (%),31.8,10.7,11.1,12.7,35.2,12.7,12.5
"경남","거제고현",소계,순영업소득 (%),68.2,89.3,88.9,87.3,64.8,87.3,87.5
"경남","거제고현",소계,순영업소득 (천원/㎡),26.8,34.2,33.0,30.4,21.9,30.4,30.9
"경남","거제옥포",소계,임대수입 (%),98.6,98.5,98.4,98.3,98.4,98.4,98.4
"경남","거제옥포",소계,기타수입 (%),1.4,1.5,1.6,1.7,1.6,1.6,1.6
"경남","거제옥포",소계,운영경비 (%),36.2,12.8,13.9,14.1,39.0,14.2,14.3
"경남","거제옥포",소계,순영업소득 (%),63.8,87.2,86.1,85.9,61.0,85.8,85.7
"경남","거제옥포",소계,순영업소득 (천원/㎡),17.8,23.8,21.4,21.3,15.8,21.8,21.5
"경남","김해시청/동상시장",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","김해시청/동상시장",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","김해시청/동상시장",소계,운영경비 (%),35.3,13.2,13.3,13.3,36.1,13.2,13.0
"경남","김해시청/동상시장",소계,순영업소득 (%),64.7,86.8,86.7,86.7,63.9,86.8,87.0
"경남","김해시청/동상시장",소계,순영업소득 (천원/㎡),16.4,22.1,22.0,22.0,16.1,22.2,22.6
"경남","마산동서동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","마산동서동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","마산동서동",소계,운영경비 (%),27.9,11.5,11.4,11.7,28.8,11.7,11.4
"경남","마산동서동",소계,순영업소득 (%),72.1,88.5,88.6,88.3,71.2,88.3,88.6
"경남","마산동서동",소계,순영업소득 (천원/㎡),26.4,32.6,32.9,31.9,25.6,31.9,32.9
"경남","마산역버스터미널",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","마산역버스터미널",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","마산역버스터미널",소계,운영경비 (%),51.3,37.2,40.0,39.2,55.7,40.0,41.1
"경남","마산역버스터미널",소계,순영업소득 (%),48.7,62.8,60.0,60.8,44.3,60.0,58.9
"경남","마산역버스터미널",소계,순영업소득 (천원/㎡),16.9,21.9,21.2,22.0,15.9,20.4,19.5
"경남","밀양원도심/삼문동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","밀양원도심/삼문동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","밀양원도심/삼문동",소계,운영경비 (%),33.8,15.0,14.3,16.0,37.3,18.6,17.7
"경남","밀양원도심/삼문동",소계,순영업소득 (%),66.2,85.0,85.7,84.0,62.7,81.4,82.3
"경남","밀양원도심/삼문동",소계,순영업소득 (천원/㎡),17.6,22.2,22.2,20.2,15.3,18.8,19.0
"경남","양산구도심",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","양산구도심",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","양산구도심",소계,운영경비 (%),45.3,13.6,13.7,13.9,45.3,14.1,14.5
"경남","양산구도심",소계,순영업소득 (%),54.7,86.4,86.3,86.1,54.7,85.9,85.5
"경남","양산구도심",소계,순영업소득 (천원/㎡),12.3,19.7,19.5,19.7,12.4,19.4,18.8
"경남","용원동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","용원동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","용원동",소계,운영경비 (%),50.2,14.8,15.5,15.7,46.3,8.9,8.9
"경남","용원동",소계,순영업소득 (%),49.8,85.2,84.5,84.3,53.7,91.1,91.1
"경남","용원동",소계,순영업소득 (천원/㎡),15.4,26.5,25.2,25.0,15.8,29.7,29.7
"경남","진주중앙시장",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","진주중앙시장",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","진주중앙시장",소계,운영경비 (%),33.9,19.9,20.3,21.4,36.4,21.3,21.2
"경남","진주중앙시장",소계,순영업소득 (%),66.1,80.1,79.7,78.6,63.6,78.7,78.8
"경남","진주중앙시장",소계,순영업소득 (천원/㎡),17.7,21.5,21.1,20.4,16.5,20.6,20.6
"경남","진주하대동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","진주하대동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","진주하대동",소계,운영경비 (%),24.0,9.6,9.6,9.6,26.7,9.7,14.9
"경남","진주하대동",소계,순영업소득 (%),76.0,90.4,90.4,90.4,73.3,90.3,85.1
"경남","진주하대동",소계,순영업소득 (천원/㎡),24.7,29.5,29.3,29.1,23.3,28.9,27.0
"경남","진해석동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","진해석동",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","진해석동",소계,운영경비 (%),33.1,15.7,15.8,18.7,30.5,14.3,17.8
"경남","진해석동",소계,순영업소득 (%),66.9,84.3,84.2,81.3,69.5,85.7,82.2
"경남","진해석동",소계,순영업소득 (천원/㎡),35.9,45.4,45.0,43.2,36.8,41.7,40.1
"경남","창원시청",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","창원시청",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","창원시청",소계,운영경비 (%),34.5,14.2,14.5,14.8,36.4,15.0,15.3
"경남","창원시청",소계,순영업소득 (%),65.5,85.8,85.5,85.2,63.6,85.0,84.7
"경남","창원시청",소계,순영업소득 (천원/㎡),16.6,21.8,21.5,21.2,15.7,20.9,20.7
"경남","창원역",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","창원역",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","창원역",소계,운영경비 (%),42.7,19.1,22.2,22.4,45.9,22.4,22.3
"경남","창원역",소계,순영업소득 (%),57.3,80.9,77.8,77.6,54.1,77.6,77.7
"경남","창원역",소계,순영업소득 (천원/㎡),30.1,42.7,40.8,40.5,28.0,40.5,40.6
"경남","창원월영동",소계,임대수입 (%),95.7,95.7,95.6,96.7,96.7,96.7,96.8
"경남","창원월영동",소계,기타수입 (%),4.3,4.3,4.4,3.3,3.3,3.3,3.2
"경남","창원월영동",소계,운영경비 (%),39.8,21.8,22.0,22.5,42.3,23.5,24.6
"경남","창원월영동",소계,순영업소득 (%),60.2,78.2,78.0,77.5,57.7,76.5,75.4
"경남","창원월영동",소계,순영업소득 (천원/㎡),30.4,38.5,38.2,37.0,27.4,36.8,36.6
"경남","창원의창구청",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","창원의창구청",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","창원의창구청",소계,운영경비 (%),28.7,10.9,10.9,10.7,34.8,10.5,10.6
"경남","창원의창구청",소계,순영업소득 (%),71.3,89.1,89.1,89.3,65.2,89.5,89.4
"경남","창원의창구청",소계,순영업소득 (천원/㎡),16.1,20.1,20.0,18.7,13.5,19.3,19.3
"경남","통영 강구안",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","통영 강구안",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","통영 강구안",소계,운영경비 (%),29.8,16.2,16.3,16.5,30.9,17.0,17.0
"경남","통영 강구안",소계,순영업소득 (%),70.2,83.8,83.7,83.5,69.1,83.0,83.0
"경남","통영 강구안",소계,순영업소득 (천원/㎡),30.8,36.7,36.4,36.0,29.6,34.7,34.8
"경남","통영시청",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
"경남","통영시청",소계,기타수입 (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"경남","통영시청",소계,운영경비 (%),24.2,8.1,9.8,11.1,28.1,11.0,11.0
"경남","통영시청",소계,순영업소득 (%),75.8,91.9,90.2,88.9,71.9,89.0,89.0
"경남","통영시청",소계,순영업소득 (천원/㎡),35.6,43.2,42.2,41.4,33.5,41.4,41.5
"경남","평거동",소계,임대수입 (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0
